finagle,fi'neigl,v achieve something by means of trickery or devious methods,"v. 欺骗, 哄骗, 欺瞒",v:100,,,,0,30928,i:finagling/p:finagled/3:finagles/d:finagled/s:finagles,,
finite size,,,有限尺寸,,,,,0,0,,,
finite size effect,,,有限大小效应,,,,,0,0,,,
finite solution,,,有限解,,,,,0,0,,,
finite solvable group,,,有限可解群,,,,,0,0,,,
finite space,,,有限空间,,,,,0,0,,,
finite span,,,un. 有限翼展\n[网络] 有限幅宽,,,,,0,0,,,
finite specification,,,"[计] 有限说明, 有限描述, 有穷说明, 有穷描述",,,,,0,0,,,
finite spin,,,有限自旋,,,,,0,0,,,
finite splitting gield,,,有限分割场,,,,,0,0,,,
finite stability,,,"有限稳（定）度, 有限稳(定)度",,,,,0,0,,,
finite stage model,,,有限阶段模型,,,,,0,0,,,
finite standpoint,,,有穷观点,,,,,0,0,,,
finite state,,,"[计] 有限状态, 终止状态",,,,,0,0,,,
finite state algorithm,,,有限态算法,,,,,0,0,,,
finite state automata,,, [自] 有限状态自动机,,,,,0,0,,,
finite state automaton,,,有限自动机,,,,,0,0,,,
finite state channel,,,有限状态信道,,,,,0,0,,,
finite state device,,,有限态装置,,,,,0,0,,,
finite state grammar,,,有限状态语法,,,,,0,0,,,
finite state language,,,有限态语言,,,,,0,0,,,
finite state macchine,,,有限状态机器,,,,,0,0,,,
finite state machine,,,[电] 有限态机器,,,,,0,0,,,
finite state machine minimization,,,有限状态机最小化,,,,,0,0,,,
finite state network,,,有限态网路,,,,,0,0,,,
finite state object,,,有限状态目标,,,,,0,0,,,
finite state recognizer,,,有限态识别程序,,,,,0,0,,,
finite state sequential machine,,,有限态顺序机,,,,,0,0,,,
finite state space,,,[计] 有限状态空间,,,,,0,0,,,
finite state stochastic game,,,[数] 有限状态随机对策,,,,,0,0,,,
finite state stochastic games,,,有限态随机对策,,,,,0,0,,,
finite state system,,,有穷状态系统,,,,,0,0,,,
finite state table,,,有限态表,,,,,0,0,,,
finite state technique,,,有限态技术,,,,,0,0,,,
finite state transducer,,,有限状态转换器,,,,,0,0,,,
finite state vector quantizer (fsvq),,,有限状态之向量量化器,,,,,0,0,,,
finite straight line,,,有限直线,,,,,0,0,,,
finite straight wing,,,有限直翼,,,,,0,0,,,
finite strain,,,有限应变,,,,,0,0,,,
finite strain theory,,,有限应变说,,,,,0,0,,,
finite strain theory of elasticity,,,有限形变弹性理论,,,,,0,0,,,
finite strip analysis,ˈfaɪˌnaɪt strɪp əˈnælɪsɪs,, 有限分条法分析,,,,,0,0,,,
finite strip method,,,有限条法,,,,,0,0,,,
finite stripe method,,,有限条分法,,,,,0,0,,,
finite subadditivity,,,有限子可加性,,,,,0,0,,,
finite subcomplex,,,有限子复形,,,,,0,0,,,
finite subfamily,,,有限子族,,,,,0,0,,,
finite subgroup,,,有限子群,,,,,0,0,,,
finite subset,,,"[计] 有限子集, 有穷子集",,,,,0,0,,,
finite substitution,,,"[计] 有限置换, 有穷置换",,,,,0,0,,,
finite sum,,,有限和,,,,,0,0,,,
finite superposition,,,限叠加,,,,,0,0,,,
finite switching time,,,限定开关时间,,,,,0,0,,,
finite system of generators,,,有限生成系,,,,,0,0,,,
finite table,,,[计] 有限表,,,,,0,0,,,
finite termination,,,[计] 有限终止,,,,,0,0,,,
finite thickness,,,有限厚度,,,,,0,0,,,
finite thickness plate,,,[网络] 有限厚度板,,,,,0,0,,,
finite thin sheet,,,有限薄片,,,,,0,0,,,
finite time,,,[网络] 有限时间,,,,,0,0,,,
finite time average,,,[计] 有限时间均值,,,,,0,0,,,
finite topology,,,有限拓扑,,,,,0,0,,,
finite trace,,,有限迹,,,,,0,0,,,
finite transcendence degree,,,有限超越次数,,,,,0,0,,,
finite transducer,,,"[计] 有限翻译机, 有限转换器",,,,,0,0,,,
finite transit time,,,子有限通过时间,,,,,0,0,,,
finite transition-time response,,,有限转移时间响应,,,,,0,0,,,
finite triangulation,,,有限三角剖分,,,,,0,0,,,
finite tube bundle,,,有限管束,,,,,0,0,,,
finite type,,,有限型,,,,,0,0,,,
finite universe,,,有限全域,,,,,0,0,,,
finite value,,,有限数值,,,,,0,0,,,
finite valued function,,,[数] 有限值函数,,,,,0,0,,,
finite variance,,,有限方差,,,,,0,0,,,
finite verb,,,限定动词,,,,,0,0,,,
finite verbs,,,n. 限定动词,,,,,0,0,,,
finite volume dilation,,,有限容膨胀,,,,,0,0,,,
finite volume method,,,有限体积法,,,,,0,0,,,
finite waiting line,,,un. 有限等候线,,,,,0,0,,,
finite waiting line model,,,有限排队模型,,,,,0,0,,,
finite Walsh transform,,,[数] 有限瓦尔什变换,,,,,0,0,,,
finite wave,,,限辐波,,,,,0,0,,,
finite wave train,,,有限波列,,,,,0,0,,,
finite wedge,,,有限长度楔,,,,,0,0,,,
finite width,,,有限尺寸,,,,,0,0,,,
finite wing,,,un. 有限翼板\n[网络] 有限长机翼,,,,,0,0,,,
finite wing theory,,,有限翼理论,,,,,0,0,,,
finite word length effect,,,[通信] 有限字长效应,,,,,0,0,,,
finite word-length arithmetic,,,[计] 有限字长运算,,,,,0,0,,,
finite-amplitude convection,,,限幅度对流(分析),,,,,0,0,,,
finite-amplitude disturbance,,,有限振幅扰动,,,,,0,0,,,
finite-amplitude instability,,,有限振幅不稳度,,,,,0,0,,,
finite-choice grammar,,,[计] 有限选择文法,,,,,0,0,,,
finite-conductivity screw instability,,,有限电导率螺旋不稳定性,,,,,0,0,,,
finite-difference,,,有限差分,,,,,0,0,s:finite-differences,,
finite-difference approximation,,,有限差分近似;有限差近似,,,,,0,0,,,
finite-difference equation,,,【数学】有限差分方程,,,,,0,0,,,
finite-difference equations,,,[数] 有限差分方程,,,,,0,0,,,
finite-difference expression,,,[数] 有限差分表达式,,,,,0,0,,,
finite-difference formula,,,有限差分公式,,,,,0,0,,,
finite-difference method,,,"有限差分法, 差分法",,,,,0,0,,,
finite-difference model,,,有限差分模式,,,,,0,0,,,
finite-difference operator,,,有限差分运算,,,,,0,0,,,
finite-difference quotient,,,【数学】有限差分商,,,,,0,0,,,
finite-difference ratio,,,差分比,,,,,0,0,,,
finite-difference solution,,,[数] 有限差分解,,,,,0,0,,,
finite-difference techniques,,,限差分法,,,,,0,0,,,
finite-differences,,,有限差值,,,,,0,0,0:finite-difference/1:s,,
finite-dimensional,,,[网络] 有限维,,,,,0,0,,,
finite-dimensional mapping,,,有限维数映射,,,,,0,0,,,
finite-duration sequence,,,[计] 有限时宽序列,,,,,0,0,,,
finite-element,,, 有限元,j:100,,,,0,0,,,
finite-element analysis,,,有限元分析,,,,,0,0,,,
finite-element method,,,有限元法,,,,,0,0,,,
finite-element-analysis,,,un. 有限元分析\n[网络] 有限元素分析；有限元素法；有限元分析方法,,,,,0,0,,,
finite-energy correction,,,有限能量修正;有限能量值,,,,,0,0,,,
finite-length effect,,,有限长效应,,,,,0,0,,,
finite-length launcher,,,有限长度的发射装置,,,,,0,0,,,
finite-life design,,,有限寿命设计,,,,,0,0,,,
finite-memory channel,,,有限记忆信道,,,,,0,0,,,
finite-memory source,,,有限记忆信道,,,,,0,0,,,
finite-numerical precision effect,,,有限数值精确效应,,,,,0,0,,,
finite-orbit instability,,,有限轨道不稳定性,,,,,0,0,,,
finite-pole-width magnet,,,有限极宽磁铁,,,,,0,0,,,
finite-precision,,,un. 有限精确度,,,,,0,0,,,
finite-precision numbers,,,有限精度数,,,,,0,0,,,
finite-range interaction,,,[高能] 有限程相互作用,,,,,0,0,,,
finite-size,,,[网络] 有限尺度；有限大小；有限尺寸,,,,,0,0,,,
finite-size effect,,,有限尺度效应,,,,,0,0,,,
finite-sized sample,,,[统计] 有限容量的样本,,,,,0,0,,,
finite-source model,,,有限源模型,,,,,0,0,,,
finite-state,,,[网络] 有限状态,,,,,0,0,,,
finite-state algorithm,,,[计] 有限态算法,,,,,0,0,,,
finite-state automata,,,有限状态自动器,,,,,0,0,,,
finite-state channel,,,有限状态信道,,,,,0,0,,,
finite-state generator,,,[计] 有限状态生成器,,,,,0,0,,,
finite-state grammar,,,[计] 有限态文法,,,,,0,0,,,
finite-state language,,,"[计] 有限态语言, 有穷态语言",,,,,0,0,,,
finite-state machine,,,"[计] 有限状态机, 有穷状态机, 有限自动机",,,,,0,0,,,
finite-state markov chain,,,有限状态马可夫链,,,,,0,0,,,
finite-state sequential machine,,,[计] 有限状态进序机,,,,,0,0,,,
finite-state table,,,[计] 有限状态表,,,,,0,0,,,
finite-state technique,,,[计] 有限状态技术,,,,,0,0,,,
finite-state transition diagram,,,[计] 有穷状态转换图,,,,,0,0,,,
finite-thickness type,,,限壁厚型的,,,,,0,0,,,
finite-time filtering,,,有限时间滤波,,,,,0,0,,,
finite-time stability,,,有限时间稳定性,,,,,0,0,,,
finite-turn PDA,,,有穷转向下推自 动机,,,,,0,0,,,
finite-volume method,,,[流] 有限体积法,,,,,0,0,,,
finite-width effect,,,有限宽效应,,,,,0,0,,,
finite-word length arithmetic,,,有限字长算术,,,,,0,0,,,
finite-wordlength effects,,,有限字长度效应,,,,,0,0,,,
finiteless,,,[网络] 无限的,,,,,0,0,,,
finitely,,adv. In a finite manner or degree.,有限地\n（能用作谓语的动词）受人称、数和时态限定的\n限定（动词）的,,,,,0,0,,,
finitely Abelian group,,,有限交换群,,,,,0,0,,,
finitely additive,,,有限可加,,,,,0,0,,,
finitely additive class,,,有限加性类,,,,,0,0,,,
finitely additive measure,,,有限加性测度,,,,,0,0,,,
finitely additive probabiltity measure,,,[统计] 有限可加的概率测度,,,,,0,0,,,
finitely additive set function,,,有限加性集函数,,,,,0,0,,,
finitely closed subcategory,,,有限闭子范畴,,,,,0,0,,,
finitely cocomplete category,,,有限共完全范畴,,,,,0,0,,,
finitely defined,,,有限定义,,,,,0,0,,,
finitely equivalent sets,,,有限等价集,,,,,0,0,,,
finitely generated A-algebra,,,有限生成A代 数,,,,,0,0,,,
finitely generated Abelian group,,,有限生成阿贝尔 群,,,,,0,0,,,
finitely generated extension,,,有限生成扩张,,,,,0,0,,,
finitely generated field,,,有限生成域,,,,,0,0,,,
finitely generated flat module,,,平坦有限生成模,,,,,0,0,,,
finitely generated free module,,,有限生成自由模,,,,,0,0,,,
finitely generated free modules,,,有限生成自由模,,,,,0,0,,,
finitely generated free R-module,,,[数] 有限生成自由Ｒ－模,,,,,0,0,,,
finitely generated graded R-module,,,[数] 有限生成分次Ｒ－模,,,,,0,0,,,
finitely generated group,,,有限生成群,,,,,0,0,,,
finitely generated left ideal,,,有限生成左[右]理想,,,,,0,0,,,
finitely generated module,,,有限生成模,,,,,0,0,,,
finitely generated object,,,有限生成对象,,,,,0,0,,,
finitely generated projective modules,,,有限生成射影模,,,,,0,0,,,
finitely generated projective modulus,,,有限生成射影模,,,,,0,0,,,
finitely generated projective R-module,,,[数] 有限生成射影Ｒ－模,,,,,0,0,,,
finitely generated right ideal,,,有限生成左[右]理想,,,,,0,0,,,
finitely generated ring,,,有限生成环,,,,,0,0,,,
finitely presented A-algebra,,,有限表现A代数,,,,,0,0,,,
finitely presented functor,,,有限出现函子,,,,,0,0,,,
finitely presented group,,,有限出现群,,,,,0,0,,,
finitely presented module,,,有限表现模,,,,,0,0,,,
finitely separated positions,,,有限分离位置,,,,,0,0,,,
finitely valued function,,,有限值函数,,,,,0,0,,,
finiteness,,n. the quality of being finite,"[计] 有限性, 有穷性",,,,,0,0,s:finitenesses,,
finiteness condition,,,有限性条件,,,,,0,0,,,
finiteness correction,,,有限性校正,,,,,0,0,,,
finiteness factor,,,有限性因子,,,,,0,0,,,
finiteness problem,,,"[计] 有限问题, 有穷问题",,,,,0,0,,,
finiteness transform,,,有限性变换,,,,,0,0,,,
finitenesses,"'fainait,nis",,n. [数] 有限性,,,,,0,0,0:finiteness/1:s,,
finiter,'faɪnaɪt,,finite\n['fainait]\nadj.\n有限的，有限制的\n【语法学】(能用作谓语的动词)受人称、数和时态限定的，限定(动词)的\n【数学】\n(指元(素)的集)可以数完的\n有尽的，有限的\n不是零的\n(如指时间、空间、环境、自然法则等)受限制的，受条件限制的，有限生存性质的；人类的\nn.\n有限物,,,,,0,0,,,
finites,,plural of finite\na. bounded or limited in magnitude or spatial or temporal extent\na. of verbs; relating to forms of the verb that are limited in time by a tense and (usually) show agreement with number and person,"(finite 的复数) a. 有限的, 有穷的, 限定的\nn. 有限物",,,,,0,0,0:finite/1:s,,
finitesimal,,,[网络] 有限的,,,,,0,0,,,
finitest,'faɪnaɪt,,finite\n['fainait]\nadj.\n有限的，有限制的\n【语法学】(能用作谓语的动词)受人称、数和时态限定的，限定(动词)的\n【数学】\n(指元(素)的集)可以数完的\n有尽的，有限的\n不是零的\n(如指时间、空间、环境、自然法则等)受限制的，受条件限制的，有限生存性质的；人类的\nn.\n有限物,,,,,0,0,,,
finities,,,n. 有限（等于finitude）,,,,,0,0,,,
finitimate,,,[网络] 有限的,,,,,0,0,,,
finitimus,,,[网络] 附近的,,,,,0,0,,,
finitin,,,东北蛔蒿素,,,,,0,0,,,
finitisation,,,[网络] 补偿,,,,,0,0,,,
finitisations,,,[网络] 补偿,,,,,0,0,,,
finitise,,,[网络] 精细化,,,,,0,0,,,
finitised,,,[网络] 弄脏了,,,,,0,0,,,
finitises,,,[网络] 资金,,,,,0,0,,,
finitising,,,[网络] 有限的,,,,,0,0,,,
finitism,'fainaitizəm,,"n. 有极限论, 有限论",,,,,0,0,,,
finitist,'fainaitist,,"a. 有极限论的, 有限论的",,,,,0,0,,,
finitistic,'fainitistik,,adj. = finitist,,,,,0,0,,,
finitistic space,,,有穷论的空间,,,,,0,0,,,
finitists,'fainitist,,n. 有穷论者\nadj. 有极限论的,,,,,0,0,,,
finitive,,,[网络] 最好的,,,,,0,0,,,
finitizable,,,[网络] 有限的,,,,,0,0,,,
finitization,,,[网络] 精细化,,,,,0,0,,,
finitizations,,,[网络] 精细化,,,,,0,0,,,
finitize,,,[网络] 精细化,,,,,0,0,,,
finitized,,,[网络] 精化,,,,,0,0,,,
finitizes,,,[网络] 完成,,,,,0,0,,,
finitizing,,,[网络] 精细化,,,,,0,0,,,
finito,,,[网络] 搬数字；大功告成,,,,,0,0,s:finitoes,,
finitoes,,,[网络] 搬数字；大功告成\n(finito 的复数),,,,,0,0,0:finito/1:s,,
finitor,,,[网络] 财务者,,,,,0,0,,,
finitude,'fainitju:d,n the quality of being finite,"n. 界限, 限制",n:100,,,,0,30149,s:finitudes,,
finitudes,'fɪnɪtjuːd,,n. 有限；界限；限制,,,,,0,0,0:finitude/1:s,,
finity,,,n. 有限（等于finitude）,,,,,0,0,,,
finium regundorum,,,"[法] 境界线, 边境所有权",,,,,0,0,,,
finium regundorum actio,,,"[法] 土地边界的诉讼, 调解土地边界纠纷",,,,,0,0,,,
finjan,,,[网络] 控制仓位,,,,,0,0,,,
finjans,,,[网络] 翅膀,,,,,0,0,,,
fink,fiŋk,n. someone acting as an informer or decoy for the police\nv. take the place of work of someone on strike,"n. 破坏罢工的人, 告发人, 密告人\n[法] 内奸",n:100,,,,30379,29998,3:finks/s:finks/i:finking/p:finked/d:finked,,
fink on,,,"〈美俚〉告密,告发",,,,,0,0,,,
fink on sb,,,[网络] fink在sb上,,,,,0,0,,,
fink on someone,,,[网络] 在某人身上闪烁,,,,,0,0,,,
fink out,fiŋk aut,," 打退堂鼓, 食言",,,,,0,0,,,
Fink process,,,氢气保护热镀铝法,,,,,0,0,,,
Fink truss,,,芬克式桁架,,,,,0,0,,,
Fink trusses,,,芬克式屋架\n芬克式桁架,,,,,0,0,,,
fink-out,'fiŋkajt,,"n. 食言,背信,后退",,,,,0,0,,,
finkbeiner,,,[网络] 芬克拜纳；芬伯纳,,,,,0,0,,,
finke,,, [地名] [澳大利亚] 芬克,,,,,0,0,,,
Finke B.,,,[地名] 芬克湾 ( 澳 ),,,,,0,0,,,
Finke Gorge,,,[地名] 芬克峡 ( 澳 ),,,,,0,0,,,
finke r.,,,芬克河,,,,,0,0,,,
Finke River,,,[网络] 芬克河,,,,,0,0,,,
"Finke, Mt.",,,[地名] 芬克山 ( 澳 ),,,,,0,0,,,
finked,fɪŋk,,v. 破坏罢工；告发同党；撤退；惨败\nn. 可鄙的家伙；工贼；告密者\n[网络] 芬克；告发人；破坏及反罢工的人,,,,,0,0,1:pd/0:fink,,
finkel,,, [人名] 芬克尔,,,,,0,0,,,
finkelberg,,,[网络] 芬克尔伯格,,,,,0,0,,,
finkelhor,,,[网络] 芬克霍,,,,,0,0,s:finkelhors,,
finkelhors,,,[网络] 芬克霍\n(finkelhor 的复数),,,,,0,0,0:finkelhor/1:s,,
finkelman,,,[网络] 芬克尔曼,,,,,0,0,,,
Finkelnburgia,,,"芬根伯贝, 芬根伯贝属〔腕足类，C3-O1〕, 芬根伯贝属〔腕足类；C3-O1〕",,,,,0,0,,,
finkelpearl,,,[网络] 芬克尔,,,,,0,0,,,
finkelstein,,, [人名] 芬克尔斯坦,,,,,0,0,s:finkelsteins,,
Finkelstein reaction,,,[化] 芬克尔斯坦反应,,,,,0,0,,,
Finkelstein's albumin milk,,,[医] 芬克耳斯坦氏蛋白乳,,,,,0,0,,,
Finkelstein's feeding,,,[医] 减乳糖哺法,,,,,0,0,,,
finkelsteins,,,n. (Finkelstein)人名；(德、罗、瑞典)芬克尔施泰因；(英、法)芬克尔斯坦,,,,,0,0,0:finkelstein/1:s,,
Finkenbach,,,[地名] 芬肯巴赫 ( 德 ),,,,,0,0,,,
Finkenbach Gersweiler,,,[地名] 芬肯巴赫-盖斯韦勒 ( 德 ),,,,,0,0,,,
Finkenberg,,,[地名] 芬肯山 ( 德 ),,,,,0,0,,,
finkenstadt,,,[网络] 芬肯斯塔特,,,,,0,0,,,
finkielkraut,,,芬基尔克劳特,,,,,0,0,,,
finkin',,"Finkin, is the  uneducated Australian slang term for ""Thinking"". Anyone who has been to school should know how to pronounce this word properly or any word begining with the letters t and h. Nine out of every ten people in most parts of Western Sydney use this brain dead pronunciation and other forms of neanderthal communication.\n> ""Hey Davo I was finkin vat if i frow free dolla's in da pokies and we win, i wont have go feevin shit tonight.\n",,,,,,0,0,,,
finking,fɪŋk,,v. 破坏罢工；告发同党；撤退；惨败\nn. 讨厌的家伙；工贼；告密者\n[网络] 芬克；告发人；破坏及反罢工的人,,,,,0,0,1:i/0:fink,,
finkle,,,n. (Finkle)人名；(英)芬克尔,,,,,0,0,,,
finkleman,,,[网络] 冰淇淋,,,,,0,0,,,
Finkler-Prior bacillus,,,"[医] 芬-普二氏杆菌, 变形弧菌",,,,,0,0,,,
Finkler-Prior spirillum,,,"[医] 芬-普二氏螺菌, 变形弧菌",,,,,0,0,,,
finklestein,,, [人名] 芬克尔斯坦,,,,,0,0,s:finklesteins,,
finklesteins,,, [人名] 芬克尔斯坦\n(finklestein 的复数),,,,,0,0,0:finklestein/1:s,,
finkman,,,[网络] 芬克曼,,,,,0,0,,,
Finko,,,[网络] 芬兰；雪怡,,,,,0,0,,,
finks,'fɪŋks,"n someone acting as an informer or decoy for the police\nv take the place of work of someone on strike\nv confess to a punishable or reprehensible deed, usually under pressure", 破坏罢工者,,,,,0,0,0:fink/1:3s,,
finlan,,,abbr. Finlandia (Portuguese=Finland) （葡萄牙语）芬兰; Finlndia (Italian or Spanish=Finland) （意大利语或西班牙语）芬兰,,,,,0,0,,,
Finland,'finlәnd,n. republic in northern Europe; achieved independence from Russia in 1917,n. 芬兰,,,,,7250,0,s:finlands,,
"Finland, G.of",,,[地名] 芬兰湾 ( 北欧 ),,,,,0,0,,,
"Finland, Gulf of",,,芬兰湾(波罗的海的海湾),,,,,0,0,,,
finland-swedish,,,[网络] 芬兰瑞典语,,,,,0,0,,,
Finlander,'finlәndә(r),n. A native or inhabitant of Finland.,n. 芬兰人,,,,,0,0,,,
Finlanders,'finləndə,,n.\n芬兰人,,,,,0,0,,,
finlandia,,,[网络] 芬兰颂；芬兰伏特加；芬兰迪亚,,,,,0,0,,,
finlandisation,,,[网络] 芬兰化；芬蘭化,,,,,0,0,s:finlandisations,,
finlandisations,,,[网络] 芬兰化；芬蘭化\n(finlandisation 的复数),,,,,0,0,0:finlandisation/1:s,,
Finlandise,'finləndaiz,,vt. [主英国英语] = Finlandize,,,,,0,0,,,
Finlandised,'finləndaiz,,Finlandised\nvt.\nFinlandise的变形\nFinlandise\n['finləndaiz]\nvt.\n[主英国英语] = Finlandize\n变形：\nvt.\nFinlandised\n. Finlandising,,,,,0,0,,,
Finlandises,'finləndaiz,,Finlandise\n['finləndaiz]\nvt.\n[主英国英语] = Finlandize\n变形：\nvt.\nFinlandised\n. Finlandising,,,,,0,0,,,
Finlandising,'finləndaiz,,Finlandising\nvt.\nFinlandise的变形\nFinlandise\n['finləndaiz]\nvt.\n[主英国英语] = Finlandize\n变形：\nvt.\nFinlandised\n. Finlandising,,,,,0,0,,,
Finlandization,",finlәndi'zeiʃәn",,n. 芬兰化(指非共产党国家采取亲苏政策),,,,,0,0,,,
Finlandize,'finlәndaiz,,vt.使芬兰化,,,,,0,0,,,
finlandized,,,[网络] 芬兰化,,,,,0,0,,,
Finlandizes,,,v. 使芬兰化(使某国或政府在对苏关系方面采取和解或中立的政策),,,,,0,0,,,
Finlandizing,,,[网络] 芬兰化,,,,,0,0,,,
finlands,'finlənd,,n. 芬兰（欧洲）,,,,,0,0,0:finland/1:s,,
Finlay,,,n. (Finlay)人名；(英)芬利,,,,,22574,0,s:finlays,,
Finlay process,,,[网络] Finlay过程,,,,,0,0,,,
Finlay R.,,,[地名] 芬利河 ( 加 ),,,,,0,0,,,
Finlay River,,,[网络] 芬利河,,,,,0,0,,,
"Finlay, Carlos Juan",fin'lei,,芬利(1833～1915，古巴生物学家),,,,,0,0,,,
"Finlay, Finley",'finli,,芬莱(男子名),,,,,0,0,,,
Finlaya,,,"[医] 蚊亚属(伊蚊的一亚属,传染黄热病)",,,,,0,0,,,
finlays,,,n. (Finlay)人名；(英)芬利,,,,,0,0,0:finlay/1:s,,
Finlayson,,,n. (Finlayson)人名；(英)芬利森,,,,,30857,0,s:finlaysons,,
Finlayson's squirrel,,,[网络] 泰国珊瑚岛上的芬氏松鼠,,,,,0,0,,,
finlaysons,,,n. (Finlayson)人名；(英)芬利森\n(finlayson 的复数),,,,,0,0,0:finlayson/1:s,,
finlen,,, [人名] 芬伦,,,,,0,0,,,
Finlepsin,,,卡马西平,,,,,0,0,,,
finless,'fɪnləs,a. destitute of fins.,a. 无鳍的,,,,,0,0,,,
finless eel,,,黄鳝,,,,,0,0,,,
finless porpoise,,,江豚,,,,,0,0,,,
finless rocket,,,无翼火箭,,,,,0,0,,,
finlet,'finlit,n. A little fin; one of the parts of a divided fin.,n. 小鳍,,,,,0,0,,,
finlets,,,[网络] 小鳍烈；离鳍,,,,,0,0,,,
finletter,,, [人名] 芬勒特,,,,,0,0,,,
finley,,,n. (Finley)人名；(英)芬利,,,,,0,0,s:finleys,,
Finley color process,,,[化] 芬莱天然色法,,,,,0,0,,,
Finley Heights,,,[地名] 芬利高地 ( 南极洲 ),,,,,0,0,,,
"Finley, Mount",,,[地名] 芬利山 ( 南极洲 ),,,,,0,0,,,
finleys,,,n. (Finley)人名；(英)芬利,,,,,0,0,0:finley/1:s,,
Finleyville,,,[地名] 芬利维尔 ( 美 ),,,,,0,0,,,
finlike,'fɪnlaɪk,a. Resembling a fin.,a. 鳍状的,,,,,0,0,,,
finline transitions,,,鳍线过渡,,,,,0,0,,,
finlit,,,[网络] 金融素养,,,,,0,0,,,
finlon,,,[网络] 烽龙,,,,,0,0,,,
finmarchinella yenshihi,,,严师芬摩介,,,,,0,0,,,
Finmark,,,[网络] 芬玛克；芬马克省；芬马克高原,,,,,0,0,,,
Finmarks,,,[网络] 标志,,,,,0,0,,,
Finmeccanica,,,[网络] 芬梅卡尼卡集团；意大利芬梅卡尼卡集团；芬梅卡尼卡公司,,,,,0,0,,,
Finmins,,,[网络] 财政部长,,,,,0,0,,,
Finn,fin,n. a native or inhabitant of Finland,n. 芬兰人,,,,,8302,8047,s:finns,,
Finn R.,,,[地名] 芬河 ( 爱、英 ),,,,,0,0,,,
"Finn, Huck",,,哈克芬(马克吐温小说《哈克贝利芬历险记》中的主人公),,,,,0,0,,,
finna,,"Abbreviation of ""fixing to"".  Normally means ""going to"".\n> I'm finna go da' sto!\n",,,,,,0,0,,,
finnac,,,[网络] 芬尼克,,,,,0,0,,,
Finnafjördhur,,,[地名] 芬纳峡湾 ( 冰 ),,,,,0,0,,,
finnair,,,abbr. Finish Airlines 芬兰的航线; Finnair Aero O/Y (=Finnish Airlines) 芬兰航空公司; Finnair O/Y 芬兰航空公司,,,,,0,0,s:finnairs,,
finnairs,,,abbr. Finish Airlines 芬兰的航线; Finnair Aero O/Y (=Finnish Airlines) 芬兰航空公司; Finnair O/Y 芬兰航空公司\n(finnair 的复数),,,,,0,0,0:finnair/1:s,,
Finnan,,n haddock usually baked but sometimes broiled with lots of butter,熏鳕鱼,,,,,31439,0,s:finnans,,
finnan haddie,'finən'hædi,, 熏鳕鱼,,,,,0,0,s:finnan haddies,,
finnan haddies,'finən'hædi,,熏鳕鱼[亦作 finnan haddock],,,,,0,0,0:finnan haddie/1:s,,
finnan haddock,,,n. 熏鳕鱼,,,,,0,0,s:finnan haddocks,,
finnan haddocks,,,n. 熏鳕鱼\n(finnan haddock 的复数),,,,,0,0,0:finnan haddock/1:s,,
finnan kiln,,,[网络] 冷熏黑线鳕的熏房；鳕鱼熏窑,,,,,0,0,,,
finnan-finned,,,[网络] 有鳍的,,,,,0,0,,,
finnanhaddock,'finәn'hædәk,,(=finnan-addie)[动]熏鳕鱼,,,,,0,0,,,
finnans,,,熏鳕鱼,,,,,0,0,0:finnan/1:s,,
finnart,,,[网络] 芬纳特；芳纳特,,,,,0,0,s:finnarts,,
finnarts,,,[网络] 芬纳特；芳纳特\n(finnart 的复数),,,,,0,0,0:finnart/1:s,,
Finnbogadottir,,,[网络] 芬波迦朵特,,,,,0,0,s:finnbogadottirs,,
finnbogadottirs,,,[网络] 芬波迦朵特\n(finnbogadottir 的复数),,,,,0,0,0:finnbogadottir/1:s,,
Finne,,,[地名] 芬讷山 ( 德 ),,,,,0,0,,,
Finnea,,,[地名] 芬尼 ( 爱 ),,,,,0,0,,,
finneck bolt,,,鳍形颈螺栓,,,,,0,0,,,
finned,find,v equip (a car) with fins\nv propel oneself through the water in a finning motion\nv show the fins above the water while swimming,a. 有鳍的,j:100,,,,0,40817,0:fin/1:pd,,
finned air cooler,,,带散热片的空气冷却器,,,,,0,0,,,
finned array,,,生板分布,,,,,0,0,,,
finned can,,,肋片包壳，带散热片的包壳,,,,,0,0,,,
finned coil,,,有翅旋管,,,,,0,0,,,
finned compound tube heat exchanger,,,凸片复合管热交换器,,,,,0,0,,,
finned cooler,,,散热器冷却器,,,,,0,0,,,
finned cylinder,,,[机] 凸片气缸,,,,,0,0,,,
finned drum,,,[化] 翅片转鼓,,,,,0,0,,,
finned evaporator,,,翅片式蒸发器;鳍管蒸发器,,,,,0,0,,,
finned fuel element,,,肋片燃料元件,,,,,0,0,,,
finned heat exchanger,,,[化] 翅片换热器,,,,,0,0,,,
finned heater,,,翅片管加热器,,,,,0,0,,,
finned heating surfaces,,,肋片的受热面,,,,,0,0,,,
finned length,,,带肋长度,,,,,0,0,,,
finned motor,,,散热片的电机,,,,,0,0,,,
finned pipe,,,"翅管,带肋片的散热管",,,,,0,0,,,
finned plate radiator,,,片板式散热器,,,,,0,0,,,
finned radiator,,,肋片散热器;肋片式放热器,,,,,0,0,,,
finned ratio,,,[化] 翅化比; 翅片比,,,,,0,0,,,
finned rocket,,,有翼火箭,,,,,0,0,,,
finned sheet exchanger,,,[网络] 翅板式换热器,,,,,0,0,,,
